0, Level_Start 
0 ,020
1172 ,430
2000 ,030
2047 ,20
2234 ,031
2500 ,431
2547 ,330
2875 ,030
3125 ,031
3250 ,030
3500 ,031
3750 ,331
3781 ,430
4328 ,030
4375 ,20
4578 ,031
4875 ,431
4906 ,030
4953 ,431
5000 ,430
5031 ,431
5078 ,430
5250 ,031
6047 ,030
6125 ,431
6172 ,430
6203 ,431
6250 ,430
6500 ,031
7500 ,431
8500 ,030
9078 ,211
9531 ,031
11203 ,430
11797 ,230
11828 ,030
11953 ,231
12422 ,211
13172 ,431
13203 ,330
13500 ,331
14000 ,030
14125 ,330
14453 ,031
14953 ,331
15000 ,430
15828 ,431
15875 ,330
16078 ,331
16750 ,230
16781 ,030
17500 ,031
, 29
17500, Level_End 
0, Level_Start 
20390 ,020
21453 ,430
22156 ,030
22203 ,20
22406 ,031
22703 ,431
22750 ,430
22797 ,431
22828 ,430
22875 ,431
22922 ,030
22953 ,431
23000 ,430
23031 ,431
23078 ,430
23406 ,031
23531 ,030
23703 ,431
23750 ,430
24031 ,031
24468 ,211
25172 ,431
25203 ,330
25625 ,331
25797 ,430
26375 ,431
26406 ,330
26875 ,331
28047 ,430
28656 ,030
29250 ,00
29375 ,431
29422 ,031
, 29
29422, Level_End 
0, Level_Start 
32312 ,020
33250 ,430
34328 ,030
34500 ,431
34547 ,430
34828 ,031
34953 ,030
35609 ,031
35968 ,211
36203 ,431
36922 ,430
37422 ,230
37547 ,030
38203 ,031
38422 ,030
38625 ,431
38672 ,330
39109 ,031
39203 ,331
39625 ,030
39828 ,230
40328 ,031
, 29
40328, Level_End 
