0, Level_Start 
0 ,020
1165 ,430
1833 ,431
1961 ,030
2376 ,430
2543 ,511
2747 ,431
2913 ,430
2996 ,031
3377 ,030
3458 ,20
3709 ,031
4417 ,030
5046 ,031
5874 ,431
6790 ,030
6872 ,430
7123 ,231
7290 ,211
7669 ,211
7793 ,431
7831 ,330
8128 ,031
8371 ,331
8621 ,430
8960 ,030
9249 ,231
9625 ,031
10003 ,431
10920 ,030
11169 ,511
11539 ,031
11913 ,030
12037 ,430
12211 ,031
12878 ,030
13042 ,431
13166 ,231
13249 ,330
13537 ,031
13831 ,331
13873 ,430
14669 ,431
14707 ,330
14788 ,331
14917 ,030
15292 ,330
15585 ,031
15752 ,331
15791 ,430
16168 ,431
16252 ,330
16290 ,230
16333 ,030
16498 ,331
16540 ,330
16622 ,231
16830 ,031
17042 ,331
17084 ,430
17419 ,030
17458 ,00
17920 ,431
17997 ,031
18209 ,430
18415 ,030
18459 ,00
18585 ,431
18913 ,031
19251 ,030
19417 ,430
19788 ,00
20000 ,031
20335 ,431
21121 ,430
21496 ,431
21832 ,430
21919 ,030
22252 ,231
22585 ,031
23127 ,030
23544 ,430
23586 ,011
23915 ,431
23996 ,121
24460 ,031
24544 ,430
26750 ,431
27376 ,030
27415 ,430
27915 ,231
28041 ,031
28170 ,431
28457 ,030
28704 ,430
28959 ,031
29791 ,030
29830 ,230
30209 ,231
30459 ,031
31040 ,030
31663 ,031
32249 ,431
32334 ,030
32889 ,031
33376 ,430
33457 ,030
33542 ,230
33788 ,231
34165 ,431
34289 ,031
34579 ,430
34831 ,030
34915 ,431
35169 ,031
35305 ,430
35336 ,431
35372 ,430
35418 ,431
35458 ,430
35503 ,030
35580 ,430
35789 ,031
36584 ,030
37001 ,231
37252 ,031
37580 ,431
37627 ,330
38000 ,331
38081 ,430
38332 ,030
38622 ,431
38874 ,211
39248 ,211
39705 ,031
39830 ,430
39920 ,431
40092 ,030
40752 ,031
41206 ,030
41454 ,430
41753 ,011
41790 ,431
42168 ,121
42212 ,021
42294 ,221
42624 ,031
43046 ,021
, 09
43046, Level_End 
0, Level_Start 
45768 ,020
46878 ,430
47792 ,030
48295 ,511
48753 ,430
49043 ,030
49128 ,20
49376 ,031
50169 ,030
50707 ,031
50998 ,030
51669 ,211
52039 ,211
52288 ,431
52499 ,031
52791 ,430
53128 ,030
53334 ,231
53750 ,031
54042 ,030
54080 ,431
54333 ,430
54377 ,431
54412 ,430
54458 ,431
54502 ,430
54540 ,431
54605 ,430
54622 ,431
54664 ,030
54708 ,431
54794 ,430
54961 ,031
55625 ,030
55663 ,431
55705 ,330
56125 ,031
56459 ,331
56497 ,430
56584 ,030
56628 ,00
57041 ,431
57125 ,031
57250 ,430
57377 ,030
57414 ,00
57791 ,431
57873 ,031
58290 ,030
58500 ,430
58751 ,00
59086 ,031
59165 ,431
59417 ,430
59670 ,030
59957 ,231
60337 ,031
60458 ,030
60915 ,011
60958 ,431
61209 ,430
61337 ,121
61793 ,031
62832 ,030
63371 ,231
63497 ,031
63622 ,431
63837 ,030
63999 ,231
64045 ,430
64329 ,031
64960 ,030
65294 ,231
65623 ,031
65874 ,030
66498 ,031
66752 ,030
67455 ,031
67586 ,431
67664 ,030
67711 ,430
67750 ,431
67793 ,430
67954 ,031
68455 ,030
68792 ,231
69128 ,031
69332 ,030
69875 ,431
69876 ,011
70290 ,121
70362 ,031
, 19
70362, Level_End 
0, Level_Start 
73219 ,020
74456 ,430
75167 ,030
75414 ,431
75710 ,511
76084 ,430
76163 ,031
76417 ,030
76501 ,20
76754 ,031
77413 ,030
78044 ,431
78084 ,430
78128 ,431
78169 ,430
78210 ,431
78248 ,430
78294 ,431
78333 ,430
78375 ,431
78415 ,030
78457 ,431
78503 ,430
78541 ,431
78584 ,430
78836 ,031
78958 ,030
79504 ,211
79959 ,431
79999 ,330
80083 ,030
80584 ,331
80625 ,430
80952 ,030
81166 ,431
81420 ,211
81878 ,031
82041 ,430
82248 ,030
82544 ,231
82914 ,031
83250 ,431
84294 ,030
84542 ,511
84919 ,031
85081 ,430
85125 ,030
85163 ,430
85207 ,431
85278 ,430
85417 ,031
86079 ,030
86420 ,330
86586 ,031
86795 ,030
86835 ,00
87080 ,331
87164 ,430
87419 ,031
87503 ,030
87542 ,431
87832 ,430
88251 ,031
88503 ,431
88580 ,430
88708 ,030
89251 ,011
89419 ,231
89996 ,431
90041 ,330
90455 ,331
90502 ,430
90878 ,030
91124 ,231
91503 ,031
91713 ,030
91834 ,431
91918 ,430
91956 ,231
92168 ,031
92833 ,030
93082 ,231
93462 ,031
94915 ,431
94956 ,330
95247 ,030
95377 ,331
95462 ,330
95665 ,031
96377 ,331
96419 ,430
96583 ,030
97086 ,031
97585 ,030
98292 ,431
98335 ,430
98420 ,031
98581 ,030
98667 ,431
98707 ,430
98875 ,031
99543 ,030
99794 ,231
100167 ,031
101040 ,431
101959 ,030
102305 ,031
, 19
102305, Level_End 
