0, Level_Start 
0 ,020
2719 ,021
, 49
2719, Level_End 
0, Level_Start 
5515 ,020
6797 ,230
7015 ,030
7344 ,431
7500 ,031
8265 ,230
8297 ,430
8922 ,031
9297 ,431
9469 ,230
9500 ,030
9672 ,430
10094 ,431
10140 ,231
10172 ,031
11047 ,230
11094 ,030
11125 ,031
, 49
11125, Level_End 
0, Level_Start 
13937 ,020
14969 ,430
16047 ,230
16766 ,031
16797 ,231
16891 ,431
16922 ,430
16969 ,431
17016 ,030
17047 ,431
17172 ,430
17594 ,431
17672 ,031
18047 ,230
18125 ,430
18297 ,00
18391 ,031
18422 ,231
18625 ,030
18672 ,00
18719 ,20
18891 ,231
18969 ,031
19219 ,431
19469 ,030
19516 ,230
19547 ,20
19719 ,231
19797 ,031
19844 ,430
21000 ,431
21047 ,330
22141 ,120
23172 ,331
23219 ,430
23422 ,030
23516 ,230
23672 ,031
23766 ,431
24047 ,030
24172 ,231
24297 ,031
24344 ,030
24422 ,511
24469 ,231
24547 ,230
24672 ,031
24750 ,030
24844 ,231
24891 ,111
24969 ,230
25047 ,231
25141 ,031
25172 ,230
25297 ,231
25375 ,030
25547 ,231
25641 ,031
25719 ,430
26297 ,230
26344 ,20
26469 ,00
26547 ,031
26594 ,231
26672 ,230
26766 ,231
27016 ,030
27047 ,20
27125 ,231
27219 ,230
27391 ,231
27422 ,121
27469 ,230
27594 ,231
27641 ,230
27719 ,031
27797 ,231
27891 ,030
28016 ,231
28094 ,230
28125 ,031
28250 ,430
28297 ,231
28375 ,230
28547 ,231
28641 ,230
28797 ,231
28844 ,230
29094 ,030
29172 ,20
29422 ,031
29719 ,431
30391 ,021
, 09
30391, Level_End 
