0, Level_Start 
0 ,020
1375 ,430
2531 ,030
3031 ,031
3531 ,030
3953 ,031
4984 ,030
5031 ,00
5453 ,031
6406 ,431
6453 ,330
7250 ,230
7578 ,331
7781 ,430
8156 ,030
8828 ,031
9203 ,231
9406 ,030
10031 ,031
10078 ,230
10203 ,231
10250 ,030
10656 ,031
11109 ,230
11156 ,431
11578 ,330
12156 ,331
12203 ,430
12250 ,431
12500 ,030
12953 ,430
13000 ,031
13703 ,431
13750 ,231
, 29
13750, Level_End 
0, Level_Start 
16547 ,020
18406 ,430
18609 ,030
19109 ,230
19203 ,031
19734 ,030
20281 ,00
20328 ,231
20406 ,031
20781 ,030
20828 ,00
21281 ,031
21328 ,030
21375 ,431
21406 ,430
21453 ,431
21484 ,430
21578 ,431
21750 ,430
22156 ,230
22500 ,030
23156 ,031
23250 ,231
23656 ,030
24328 ,031
24531 ,030
24906 ,031
25453 ,230
25484 ,431
25625 ,430
25656 ,030
26375 ,431
26578 ,231
26625 ,031
, 29
26625, Level_End 
0, Level_Start 
29422 ,020
30250 ,430
30453 ,030
30953 ,230
31031 ,031
31578 ,030
32078 ,231
32156 ,00
32234 ,00
32281 ,031
32578 ,030
32625 ,00
32828 ,231
33109 ,031
33375 ,431
33406 ,330
33875 ,230
34078 ,331
34328 ,030
35000 ,031
35203 ,231
35656 ,230
35843 ,231
, 09
35843, Level_End 
