0, Level_Start 
0 ,020
1562 ,430
2812 ,431
2859 ,430
2891 ,431
3141 ,030
3187 ,430
3234 ,431
3266 ,430
3734 ,031
3766 ,431
5687 ,030
5734 ,430
5766 ,431
5812 ,430
5859 ,431
5891 ,430
5937 ,431
5984 ,430
6109 ,031
7156 ,431
7437 ,430
9156 ,030
9234 ,20
9469 ,031
10234 ,431
10281 ,030
10312 ,430
10359 ,20
10437 ,00
10609 ,031
11359 ,431
11484 ,030
11515 ,430
12109 ,031
12437 ,431
12484 ,330
13109 ,030
13187 ,20
13437 ,031
13531 ,331
13984 ,330
15031 ,030
15109 ,20
15156 ,331
15359 ,031
15812 ,430
17437 ,431
17484 ,430
17515 ,431
17562 ,430
17609 ,431
17765 ,030
17812 ,431
17859 ,430
18359 ,031
18437 ,431
18984 ,030
19062 ,430
19437 ,431
20515 ,430
20906 ,431
20937 ,430
21015 ,431
21687 ,430
22062 ,431
22812 ,030
23609 ,031
, 29
23609, Level_End 
0, Level_Start 
26406 ,020
27812 ,430
29078 ,431
29109 ,430
29140 ,431
29265 ,030
29359 ,430
29390 ,431
29437 ,430
29859 ,031
29937 ,431
29984 ,430
30015 ,431
30187 ,030
30234 ,430
30281 ,431
30312 ,430
30359 ,431
30406 ,430
30437 ,431
30484 ,430
30609 ,031
32484 ,030
32562 ,20
32609 ,00
32765 ,00
32812 ,031
33312 ,030
33406 ,20
33437 ,00
33656 ,031
34015 ,431
34937 ,430
35359 ,030
35937 ,031
36109 ,431
36359 ,330
37312 ,030
37406 ,20
37640 ,031
37937 ,331
37984 ,330
38359 ,030
38437 ,20
38703 ,031
38812 ,331
39109 ,330
39234 ,030
39515 ,331
39562 ,031
39984 ,430
42078 ,431
47906 ,030
47937 ,430
47984 ,431
48031 ,430
48515 ,031
48609 ,431
50781 ,430
50812 ,030
50859 ,430
50906 ,431
50937 ,430
51031 ,431
51359 ,031
52187 ,430
52562 ,431
52859 ,430
52937 ,431
53484 ,430
53562 ,431
55562 ,030
55656 ,230
56359 ,031
, 29
56359, Level_End 
0, Level_Start 
59171 ,020
60406 ,430
61640 ,431
61734 ,030
61812 ,430
61859 ,431
61890 ,430
62312 ,031
62406 ,431
62562 ,030
62609 ,430
62640 ,431
62687 ,430
62734 ,431
62765 ,430
62812 ,431
62859 ,430
62984 ,031
64406 ,030
64484 ,20
64734 ,031
65031 ,431
65062 ,330
65531 ,030
65609 ,20
65859 ,031
66062 ,331
66187 ,430
66937 ,030
67031 ,20
67156 ,00
67281 ,031
68109 ,030
68187 ,20
68437 ,031
68906 ,330
69687 ,030
70031 ,031
70359 ,331
70406 ,430
72187 ,431
72531 ,030
72562 ,431
73109 ,031
73609 ,021
, 29
73609, Level_End 
