0, Level_Start 
0 ,020
3141 ,430
4391 ,431
4422 ,430
4469 ,431
4516 ,430
4563 ,431
4594 ,430
4641 ,431
4938 ,030
5594 ,031
5625 ,030
6016 ,031
6969 ,030
7000 ,431
7047 ,430
7094 ,431
7469 ,031
, 19
7469, Level_End 
0, Level_Start 
10250 ,020
11438 ,430
12688 ,431
12719 ,430
12750 ,431
12797 ,430
12844 ,431
13094 ,030
13750 ,031
14891 ,430
14922 ,030
14969 ,430
15016 ,431
15047 ,430
15094 ,431
15422 ,031
15594 ,030
15641 ,031
, 49
15641, Level_End 
0, Level_Start 
18422 ,020
19547 ,430
20797 ,431
21266 ,030
21594 ,430
21750 ,031
21797 ,030
22328 ,431
22344 ,030
22391 ,431
22719 ,430
22766 ,030
22813 ,430
22844 ,431
23141 ,031
23297 ,030
23344 ,430
23391 ,230
23516 ,430
23547 ,231
23797 ,031
23922 ,211
24672 ,431
25922 ,030
26266 ,031
, 29
26266, Level_End 
