0, Level_Start 
0 ,020
1125 ,430
1703 ,030
2375 ,031
3468 ,030
3500 ,430
3546 ,431
4125 ,031
4500 ,030
5046 ,00
5125 ,00
5171 ,031
5250 ,021
, 09
5250, Level_End 
0, Level_Start 
8062 ,020
9125 ,430
9625 ,030
10296 ,031
10625 ,030
10671 ,430
10718 ,431
10750 ,430
11218 ,211
11968 ,031
12078 ,030
12125 ,00
12625 ,00
12671 ,00
12750 ,031
13546 ,431
13593 ,430
13625 ,431
13671 ,430
13718 ,431
13750 ,430
13796 ,431
13875 ,030
13921 ,430
13968 ,431
14000 ,430
14453 ,031
14500 ,431
14546 ,430
14593 ,431
14718 ,030
14750 ,431
15296 ,031
15640 ,021
, 29
15640, Level_End 
0, Level_Start 
18437 ,020
19625 ,430
20125 ,030
20796 ,031
21000 ,030
21093 ,431
21125 ,430
21593 ,211
22343 ,031
22546 ,030
23093 ,00
23125 ,00
23218 ,031
24046 ,431
24093 ,430
24125 ,431
24171 ,430
24218 ,431
24250 ,430
24296 ,431
24343 ,430
24375 ,431
24421 ,430
24468 ,431
24500 ,430
24546 ,030
24578 ,430
24625 ,431
24671 ,430
25125 ,031
25171 ,431
25203 ,430
25250 ,431
26296 ,030
26875 ,031
26953 ,030
27625 ,031
28343 ,021
, 09
28343, Level_End 
