0, Level_Start 
0 ,020
2681 ,430
3277 ,030
3515 ,031
3590 ,030
3828 ,031
4617 ,431
5541 ,030
5615 ,430
6018 ,031
6688 ,030
7164 ,031
7284 ,030
7358 ,431
7760 ,031
7835 ,430
7879 ,431
7999 ,030
8282 ,430
8431 ,031
8639 ,431
9394 ,030
10054 ,031
10882 ,230
11035 ,430
11127 ,030
11649 ,231
11771 ,431
11848 ,031
12063 ,030
12354 ,430
12553 ,031
12630 ,030
13213 ,031
13305 ,030
13320 ,431
13412 ,430
13734 ,031
13780 ,431
14271 ,230
14885 ,430
14961 ,030
15376 ,231
15744 ,031
16112 ,431
16142 ,330
16725 ,331
16771 ,430
17170 ,030
17830 ,031
18106 ,030
18642 ,111
19057 ,121
19179 ,431
19501 ,031
19547 ,030
20115 ,031
20851 ,230
21173 ,430
21388 ,030
21787 ,031
21955 ,030
22523 ,00
22707 ,031
22737 ,030
22906 ,431
22937 ,330
23228 ,111
23474 ,331
23642 ,121
24010 ,430
24287 ,031
24655 ,431
24900 ,030
24946 ,00
25345 ,330
25805 ,331
25851 ,430
25928 ,431
26004 ,230
26449 ,430
26664 ,030
26710 ,00
27109 ,231
27323 ,031
27477 ,030
27569 ,20
27799 ,031
28136 ,330
28458 ,331
28504 ,430
28627 ,030
28903 ,031
28949 ,030
29194 ,031
29609 ,431
29639 ,430
29885 ,230
30222 ,231
30299 ,431
30421 ,021
, 29
30421, Level_End 
0, Level_Start 
33535 ,020
34624 ,430
34747 ,030
35237 ,031
35728 ,030
36510 ,431
36541 ,430
36587 ,431
36786 ,030
36878 ,430
36909 ,431
36955 ,430
37277 ,031
37860 ,431
37937 ,430
38826 ,431
39532 ,030
39655 ,430
40115 ,031
40176 ,030
40314 ,430
40682 ,431
41418 ,230
41832 ,030
42200 ,231
42569 ,031
42691 ,021
, 09
42691, Level_End 
0, Level_Start 
45789 ,020
46756 ,430
48151 ,030
48719 ,031
49210 ,030
49700 ,031
49900 ,230
50023 ,030
50360 ,231
50682 ,111
51096 ,121
51296 ,431
51587 ,430
51618 ,431
51664 ,030
51710 ,431
52814 ,121
53136 ,430
53305 ,031
53627 ,431
53703 ,030
53826 ,430
54240 ,031
54317 ,030
54409 ,431
54440 ,430
54808 ,431
54854 ,031
55513 ,230
55835 ,430
55881 ,030
56326 ,231
56618 ,031
57384 ,030
58044 ,031
58535 ,030
59118 ,111
59516 ,121
59639 ,431
59961 ,031
60007 ,030
60544 ,031
61111 ,230
61556 ,430
61648 ,030
62093 ,431
62124 ,231
62292 ,031
62338 ,030
62952 ,031
63075 ,030
63289 ,430
63320 ,431
63366 ,430
63489 ,031
64056 ,030
64670 ,00
64762 ,111
64884 ,00
65038 ,431
65084 ,330
65160 ,121
65605 ,031
65743 ,331
66065 ,330
66142 ,331
66357 ,430
66679 ,230
66832 ,231
66878 ,431
70360 ,430
70651 ,230
71004 ,031
71173 ,231
71295 ,431
71387 ,030
71464 ,20
71709 ,031
71786 ,430
71832 ,431
72032 ,330
72446 ,331
72476 ,430
72768 ,030
72814 ,430
72844 ,431
72890 ,430
72967 ,431
73059 ,031
73228 ,430
73305 ,030
73550 ,031
73872 ,431
74041 ,430
74317 ,230
74562 ,231
74685 ,431
75682 ,430
76004 ,030
76648 ,031
77108 ,030
77522 ,031
78581 ,431
78627 ,330
78903 ,030
79148 ,031
79225 ,030
79485 ,031
79516 ,331
79716 ,030
79976 ,031
80007 ,030
80222 ,430
80252 ,031
81065 ,431
81111 ,330
82507 ,030
82538 ,331
82584 ,20
82829 ,031
82967 ,021
, 19
82967, Level_End 
