0, Level_Start 
0 ,020
1227 ,430
2162 ,030
2653 ,111
2699 ,431
2745 ,430
2776 ,431
2822 ,430
2975 ,031
4172 ,030
4831 ,031
4908 ,030
5475 ,031
5598 ,030
5644 ,431
6135 ,031
6334 ,030
6534 ,430
6626 ,431
6825 ,031
8129 ,230
8665 ,430
8880 ,030
9478 ,231
9570 ,031
9938 ,431
9969 ,330
10828 ,331
11012 ,230
11457 ,430
11856 ,030
12515 ,231
12546 ,031
12592 ,030
13251 ,031
13420 ,030
13451 ,00
13911 ,031
14601 ,431
14632 ,330
15000 ,331
15168 ,430
15383 ,230
15583 ,030
16242 ,031
16273 ,431
16365 ,030
16487 ,430
16856 ,031
16932 ,431
17009 ,030
17086 ,430
17500 ,031
17622 ,431
18067 ,230
18236 ,030
18650 ,231
18972 ,031
19294 ,00
19356 ,021
, 19
19356, Level_End 
0, Level_Start 
22454 ,020
23420 ,430
24356 ,030
24877 ,431
24938 ,430
24969 ,431
25015 ,430
25061 ,431
25092 ,031
, 09
25092, Level_End 
0, Level_Start 
28205 ,020
29125 ,430
30138 ,030
30628 ,031
30721 ,030
31165 ,431
31196 ,330
31288 ,331
31457 ,430
31733 ,230
32070 ,030
32316 ,231
32684 ,031
32806 ,030
33328 ,031
33374 ,431
33451 ,030
33819 ,430
33911 ,031
34202 ,431
34938 ,230
35260 ,430
35337 ,030
35905 ,231
36027 ,031
36395 ,431
36441 ,330
37131 ,331
37178 ,430
37254 ,431
37469 ,230
37791 ,231
38205 ,030
38819 ,031
38849 ,230
39263 ,430
39677 ,030
40245 ,211
40981 ,231
41027 ,031
41426 ,431
41472 ,330
41641 ,331
41886 ,230
42009 ,231
42055 ,030
42131 ,00
42162 ,330
42622 ,031
42653 ,331
42699 ,430
43312 ,230
43435 ,431
43926 ,030
44463 ,011
44785 ,031
44954 ,231
45076 ,021
, 29
45076, Level_End 
