0, Level_Start 
0 ,020
996 ,430
2246 ,431
2286 ,430
2336 ,431
2372 ,430
2413 ,431
2454 ,430
2495 ,431
2584 ,330
3086 ,030
3211 ,331
3251 ,430
3498 ,230
3582 ,111
3751 ,431
4162 ,330
4583 ,331
4623 ,430
4876 ,431
5126 ,030
5244 ,430
5454 ,431
6044 ,330
6459 ,331
6500 ,430
6746 ,431
6876 ,030
7002 ,430
7208 ,431
8082 ,031
8329 ,030
8668 ,430
8753 ,031
8794 ,030
9545 ,031
9705 ,030
9954 ,021
10041 ,121
10079 ,00
10244 ,031
10415 ,030
10664 ,231
11042 ,031
11167 ,030
11287 ,431
11332 ,330
11459 ,021
11625 ,331
11664 ,430
11706 ,230
11749 ,031
11875 ,231
11956 ,030
12456 ,431
12500 ,330
12665 ,331
12705 ,430
13248 ,030
13293 ,431
13344 ,031
, 09
13344, Level_End 
0, Level_Start 
16230 ,020
16543 ,430
16994 ,230
17535 ,431
17668 ,330
18125 ,331
18164 ,430
18249 ,030
18627 ,431
18703 ,111
19334 ,330
19744 ,331
19792 ,430
19999 ,031
20037 ,431
20202 ,030
20333 ,430
20539 ,431
21038 ,330
21456 ,331
21498 ,430
21707 ,031
21745 ,431
21928 ,430
21953 ,431
21996 ,430
22036 ,431
22084 ,430
22120 ,030
22165 ,430
22210 ,431
22246 ,430
22578 ,431
22621 ,430
22669 ,431
22707 ,430
22754 ,030
22792 ,430
22829 ,431
22873 ,430
22913 ,431
22955 ,430
22997 ,431
23038 ,430
23164 ,031
23380 ,030
24081 ,00
24165 ,230
24203 ,031
24330 ,231
24537 ,030
25044 ,011
25288 ,431
25332 ,330
25453 ,121
25538 ,230
25579 ,121
25706 ,331
25792 ,011
25875 ,430
25956 ,231
26418 ,031
26544 ,431
26580 ,330
26665 ,331
26710 ,430
26789 ,030
26998 ,231
27124 ,431
27165 ,330
27417 ,031
27663 ,331
27707 ,430
27744 ,230
27874 ,030
27912 ,431
28037 ,430
28251 ,011
28334 ,431
28462 ,330
28877 ,331
28914 ,430
29288 ,031
29494 ,431
29871 ,230
30040 ,231
30121 ,030
30415 ,430
30500 ,031
30787 ,431
30914 ,230
31046 ,430
31205 ,030
31915 ,031
32496 ,030
32918 ,031
32955 ,431
33002 ,330
33168 ,331
33209 ,430
33585 ,030
34168 ,011
34792 ,031
35412 ,030
35497 ,431
35582 ,430
35994 ,031
36081 ,030
36176 ,231
, -19
36176, Level_End 
